"Price","Strike","Maturity","sigma"
0.29939,1.1,0.8,0.94
0.30614,1.1,0.8,0.96
0.31287,1.1,0.8,0.98
0.31958,1.1,0.8,1
0,1.1,0.9,0.02
3e-04,1.1,0.9,0.04
0.00238,1.1,0.9,0.06
0.00634,1.1,0.9,0.08
0.01154,1.1,0.9,0.1
0.0175,1.1,0.9,0.12
0.02394,1.1,0.9,0.14
0.03071,1.1,0.9,0.16
0.0377,1.1,0.9,0.18
0.04484,1.1,0.9,0.2
0.0521,1.1,0.9,0.22
0.05945,1.1,0.9,0.24
0.06686,1.1,0.9,0.26
0.07431,1.1,0.9,0.28
0.0818,1.1,0.9,0.3
0.08932,1.1,0.9,0.32
0.09686,1.1,0.9,0.34
0.10441,1.1,0.9,0.36
0.11197,1.1,0.9,0.38
0.11954,1.1,0.9,0.4
0.12711,1.1,0.9,0.42
0.13468,1.1,0.9,0.44
0.14224,1.1,0.9,0.46
0.1498,1.1,0.9,0.48
0.15736,1.1,0.9,0.5
0.1649,1.1,0.9,0.52
0.17243,1.1,0.9,0.54
0.17995,1.1,0.9,0.56
0.18746,1.1,0.9,0.58
0.19496,1.1,0.9,0.6
0.20243,1.1,0.9,0.62
0.2099,1.1,0.9,0.64
0.21734,1.1,0.9,0.66
0.22477,1.1,0.9,0.68
0.23217,1.1,0.9,0.7
0.23956,1.1,0.9,0.72
0.24692,1.1,0.9,0.74
0.25426,1.1,0.9,0.76
0.26158,1.1,0.9,0.78
0.26888,1.1,0.9,0.8
0.27615,1.1,0.9,0.82
0.28339,1.1,0.9,0.84
0.29061,1.1,0.9,0.86
0.29781,1.1,0.9,0.88
0.30497,1.1,0.9,0.9
0.31211,1.1,0.9,0.92
0.31922,1.1,0.9,0.94
0.32631,1.1,0.9,0.96
0.33336,1.1,0.9,0.98
0.34038,1.1,0.9,1
0,1.1,1,0.02
0.00048,1.1,1,0.04
0.00312,1.1,1,0.06
0.00772,1.1,1,0.08
0.01354,1.1,1,0.1
0.02007,1.1,1,0.12
0.02705,1.1,1,0.14
0.03433,1.1,1,0.16
0.04182,1.1,1,0.18
0.04944,1.1,1,0.2
0.05716,1.1,1,0.22
0.06496,1.1,1,0.24
0.07282,1.1,1,0.26
0.08072,1.1,1,0.28
0.08864,1.1,1,0.3
0.09659,1.1,1,0.32
0.10455,1.1,1,0.34
0.11252,1.1,1,0.36
0.1205,1.1,1,0.38
0.12848,1.1,1,0.4
0.13646,1.1,1,0.42
0.14443,1.1,1,0.44
0.1524,1.1,1,0.46
0.16035,1.1,1,0.48
0.1683,1.1,1,0.5
0.17623,1.1,1,0.52
0.18415,1.1,1,0.54
0.19205,1.1,1,0.56
0.19994,1.1,1,0.58
0.20781,1.1,1,0.6
0.21565,1.1,1,0.62
0.22348,1.1,1,0.64
0.23129,1.1,1,0.66
0.23907,1.1,1,0.68
0.24683,1.1,1,0.7
0.25457,1.1,1,0.72
0.26228,1.1,1,0.74
0.26996,1.1,1,0.76
0.27762,1.1,1,0.78
0.28525,1.1,1,0.8
0.29285,1.1,1,0.82
0.30042,1.1,1,0.84
0.30796,1.1,1,0.86
0.31546,1.1,1,0.88
0.32294,1.1,1,0.9
0.33039,1.1,1,0.92
0.3378,1.1,1,0.94
0.34518,1.1,1,0.96
0.35252,1.1,1,0.98
0.35983,1.1,1,1
0,1.2,0.1,0.02
0,1.2,0.1,0.04
0,1.2,0.1,0.06
0,1.2,0.1,0.08
0,1.2,0.1,0.1
0,1.2,0.1,0.12
0,1.2,0.1,0.14
0,1.2,0.1,0.16
1e-05,1.2,0.1,0.18
4e-05,1.2,0.1,0.2
0.00011,1.2,0.1,0.22
0.00024,1.2,0.1,0.24
0.00045,1.2,0.1,0.26
0.00075,1.2,0.1,0.28
0.00114,1.2,0.1,0.3
0.00165,1.2,0.1,0.32
0.00227,1.2,0.1,0.34
0.003,1.2,0.1,0.36
0.00384,1.2,0.1,0.38
0.00479,1.2,0.1,0.4
0.00584,1.2,0.1,0.42
0.00698,1.2,0.1,0.44
0.00821,1.2,0.1,0.46
0.00953,1.2,0.1,0.48
0.01093,1.2,0.1,0.5
0.0124,1.2,0.1,0.52
0.01395,1.2,0.1,0.54
0.01555,1.2,0.1,0.56
0.01722,1.2,0.1,0.58
0.01894,1.2,0.1,0.6
0.02072,1.2,0.1,0.62
0.02254,1.2,0.1,0.64
0.02441,1.2,0.1,0.66
0.02632,1.2,0.1,0.68
0.02827,1.2,0.1,0.7
0.03026,1.2,0.1,0.72
0.03228,1.2,0.1,0.74
0.03434,1.2,0.1,0.76
0.03642,1.2,0.1,0.78
0.03853,1.2,0.1,0.8
0.04067,1.2,0.1,0.82
0.04283,1.2,0.1,0.84
0.04502,1.2,0.1,0.86
0.04722,1.2,0.1,0.88
0.04945,1.2,0.1,0.9
0.05169,1.2,0.1,0.92
0.05396,1.2,0.1,0.94
0.05624,1.2,0.1,0.96
0.05853,1.2,0.1,0.98
0.06084,1.2,0.1,1
0,1.2,0.2,0.02
0,1.2,0.2,0.04
0,1.2,0.2,0.06
0,1.2,0.2,0.08
0,1.2,0.2,0.1
1e-05,1.2,0.2,0.12
4e-05,1.2,0.2,0.14
0.00016,1.2,0.2,0.16
0.00041,1.2,0.2,0.18
0.00084,1.2,0.2,0.2
0.00149,1.2,0.2,0.22
0.00235,1.2,0.2,0.24
0.00344,1.2,0.2,0.26
0.00475,1.2,0.2,0.28
0.00626,1.2,0.2,0.3
0.00797,1.2,0.2,0.32
0.00984,1.2,0.2,0.34
0.01187,1.2,0.2,0.36
0.01405,1.2,0.2,0.38
0.01635,1.2,0.2,0.4
0.01877,1.2,0.2,0.42
0.0213,1.2,0.2,0.44
0.02392,1.2,0.2,0.46
0.02662,1.2,0.2,0.48
0.02941,1.2,0.2,0.5
0.03226,1.2,0.2,0.52
0.03518,1.2,0.2,0.54
0.03816,1.2,0.2,0.56
0.04119,1.2,0.2,0.58
0.04427,1.2,0.2,0.6
0.04739,1.2,0.2,0.62
0.05055,1.2,0.2,0.64
0.05375,1.2,0.2,0.66
0.05698,1.2,0.2,0.68
0.06024,1.2,0.2,0.7
0.06353,1.2,0.2,0.72
0.06684,1.2,0.2,0.74
0.07018,1.2,0.2,0.76
0.07355,1.2,0.2,0.78
0.07693,1.2,0.2,0.8
0.08033,1.2,0.2,0.82
0.08374,1.2,0.2,0.84
0.08717,1.2,0.2,0.86
0.09062,1.2,0.2,0.88
0.09408,1.2,0.2,0.9
0.09755,1.2,0.2,0.92
0.10103,1.2,0.2,0.94
0.10453,1.2,0.2,0.96
0.10803,1.2,0.2,0.98
0.11154,1.2,0.2,1
0,1.2,0.3,0.02
0,1.2,0.3,0.04
0,1.2,0.3,0.06
0,1.2,0.3,0.08
1e-05,1.2,0.3,0.1
8e-05,1.2,0.3,0.12
0.00031,1.2,0.3,0.14
0.00079,1.2,0.3,0.16
0.00158,1.2,0.3,0.18
0.00272,1.2,0.3,0.2
0.00419,1.2,0.3,0.22
0.00597,1.2,0.3,0.24
0.00805,1.2,0.3,0.26
0.01039,1.2,0.3,0.28
0.01296,1.2,0.3,0.3
0.01573,1.2,0.3,0.32
0.01868,1.2,0.3,0.34
0.02179,1.2,0.3,0.36
0.02505,1.2,0.3,0.38
0.02842,1.2,0.3,0.4
0.0319,1.2,0.3,0.42
0.03549,1.2,0.3,0.44
0.03915,1.2,0.3,0.46
0.0429,1.2,0.3,0.48
0.04671,1.2,0.3,0.5
0.05058,1.2,0.3,0.52
0.05451,1.2,0.3,0.54
0.05848,1.2,0.3,0.56
0.0625,1.2,0.3,0.58
0.06656,1.2,0.3,0.6
0.07066,1.2,0.3,0.62
0.07478,1.2,0.3,0.64
0.07894,1.2,0.3,0.66
0.08312,1.2,0.3,0.68
0.08733,1.2,0.3,0.7
0.09155,1.2,0.3,0.72
0.0958,1.2,0.3,0.74
0.10006,1.2,0.3,0.76
0.10434,1.2,0.3,0.78
0.10863,1.2,0.3,0.8
0.11293,1.2,0.3,0.82
0.11725,1.2,0.3,0.84
0.12157,1.2,0.3,0.86
0.1259,1.2,0.3,0.88
0.13024,1.2,0.3,0.9
0.13459,1.2,0.3,0.92
0.13894,1.2,0.3,0.94
0.1433,1.2,0.3,0.96
0.14766,1.2,0.3,0.98
0.15202,1.2,0.3,1
0,1.2,0.4,0.02
0,1.2,0.4,0.04
0,1.2,0.4,0.06
0,1.2,0.4,0.08
6e-05,1.2,0.4,0.1
0.00031,1.2,0.4,0.12
0.00089,1.2,0.4,0.14
0.00191,1.2,0.4,0.16
0.00338,1.2,0.4,0.18
0.0053,1.2,0.4,0.2
0.00762,1.2,0.4,0.22
0.0103,1.2,0.4,0.24
0.01328,1.2,0.4,0.26
0.01654,1.2,0.4,0.28
0.02003,1.2,0.4,0.3
0.02372,1.2,0.4,0.32
0.02758,1.2,0.4,0.34
0.03159,1.2,0.4,0.36
0.03574,1.2,0.4,0.38
0.03999,1.2,0.4,0.4
0.04435,1.2,0.4,0.42
0.04879,1.2,0.4,0.44
0.05331,1.2,0.4,0.46
0.05789,1.2,0.4,0.48
0.06254,1.2,0.4,0.5
0.06723,1.2,0.4,0.52
0.07197,1.2,0.4,0.54
0.07676,1.2,0.4,0.56
0.08158,1.2,0.4,0.58
0.08643,1.2,0.4,0.6
0.09131,1.2,0.4,0.62
0.09621,1.2,0.4,0.64
0.10114,1.2,0.4,0.66
0.10609,1.2,0.4,0.68
0.11105,1.2,0.4,0.7
0.11603,1.2,0.4,0.72
0.12102,1.2,0.4,0.74
0.12602,1.2,0.4,0.76
0.13104,1.2,0.4,0.78
0.13606,1.2,0.4,0.8
0.14109,1.2,0.4,0.82
0.14612,1.2,0.4,0.84
0.15116,1.2,0.4,0.86
0.1562,1.2,0.4,0.88
0.16125,1.2,0.4,0.9
0.16629,1.2,0.4,0.92
0.17134,1.2,0.4,0.94
0.17638,1.2,0.4,0.96
0.18143,1.2,0.4,0.98
0.18647,1.2,0.4,1
0,1.2,0.5,0.02
0,1.2,0.5,0.04
0,1.2,0.5,0.06
2e-05,1.2,0.5,0.08
0.00019,1.2,0.5,0.1
0.00072,1.2,0.5,0.12
0.00178,1.2,0.5,0.14
0.00342,1.2,0.5,0.16
0.00562,1.2,0.5,0.18
0.00831,1.2,0.5,0.2
0.01144,1.2,0.5,0.22
0.01493,1.2,0.5,0.24
0.01874,1.2,0.5,0.26
0.02281,1.2,0.5,0.28
0.0271,1.2,0.5,0.3
0.03159,1.2,0.5,0.32
0.03624,1.2,0.5,0.34
0.04103,1.2,0.5,0.36
0.04594,1.2,0.5,0.38
0.05095,1.2,0.5,0.4
0.05605,1.2,0.5,0.42
0.06122,1.2,0.5,0.44
0.06647,1.2,0.5,0.46
0.07177,1.2,0.5,0.48
0.07712,1.2,0.5,0.5
0.08252,1.2,0.5,0.52
0.08796,1.2,0.5,0.54
0.09343,1.2,0.5,0.56
0.09892,1.2,0.5,0.58
0.10445,1.2,0.5,0.6
0.11,1.2,0.5,0.62
0.11556,1.2,0.5,0.64
0.12115,1.2,0.5,0.66
0.12674,1.2,0.5,0.68
0.13235,1.2,0.5,0.7
0.13797,1.2,0.5,0.72
0.14359,1.2,0.5,0.74
0.14923,1.2,0.5,0.76
0.15486,1.2,0.5,0.78
0.1605,1.2,0.5,0.8
0.16614,1.2,0.5,0.82
0.17178,1.2,0.5,0.84
0.17743,1.2,0.5,0.86
0.18307,1.2,0.5,0.88
0.1887,1.2,0.5,0.9
0.19434,1.2,0.5,0.92
0.19997,1.2,0.5,0.94
0.20559,1.2,0.5,0.96
0.21121,1.2,0.5,0.98
0.21682,1.2,0.5,1
0,1.2,0.6,0.02
0,1.2,0.6,0.04
0,1.2,0.6,0.06
6e-05,1.2,0.6,0.08
0.00041,1.2,0.6,0.1
0.00133,1.2,0.6,0.12
0.00294,1.2,0.6,0.14
0.00523,1.2,0.6,0.16
0.00813,1.2,0.6,0.18
0.01157,1.2,0.6,0.2
0.01544,1.2,0.6,0.22
0.01968,1.2,0.6,0.24
0.02423,1.2,0.6,0.26
0.02903,1.2,0.6,0.28
0.03405,1.2,0.6,0.3
0.03924,1.2,0.6,0.32
0.04459,1.2,0.6,0.34
0.05006,1.2,0.6,0.36
0.05564,1.2,0.6,0.38
0.06132,1.2,0.6,0.4
0.06707,1.2,0.6,0.42
0.0729,1.2,0.6,0.44
0.07878,1.2,0.6,0.46
0.08471,1.2,0.6,0.48
0.09069,1.2,0.6,0.5
0.0967,1.2,0.6,0.52
0.10275,1.2,0.6,0.54
0.10882,1.2,0.6,0.56
0.11492,1.2,0.6,0.58
0.12103,1.2,0.6,0.6
0.12717,1.2,0.6,0.62
0.13331,1.2,0.6,0.64
0.13947,1.2,0.6,0.66
0.14563,1.2,0.6,0.68
0.15181,1.2,0.6,0.7
0.15798,1.2,0.6,0.72
0.16416,1.2,0.6,0.74
0.17034,1.2,0.6,0.76
0.17652,1.2,0.6,0.78
0.1827,1.2,0.6,0.8
0.18888,1.2,0.6,0.82
0.19505,1.2,0.6,0.84
0.20121,1.2,0.6,0.86
0.20737,1.2,0.6,0.88
0.21352,1.2,0.6,0.9
0.21966,1.2,0.6,0.92
0.2258,1.2,0.6,0.94
0.23192,1.2,0.6,0.96
0.23803,1.2,0.6,0.98
0.24413,1.2,0.6,1
0,1.2,0.7,0.02
0,1.2,0.7,0.04
1e-05,1.2,0.7,0.06
0.00014,1.2,0.7,0.08
0.00075,1.2,0.7,0.1
0.00211,1.2,0.7,0.12
0.0043,1.2,0.7,0.14
0.00724,1.2,0.7,0.16
0.01083,1.2,0.7,0.18
0.01496,1.2,0.7,0.2
0.01953,1.2,0.7,0.22
0.02446,1.2,0.7,0.24
0.02968,1.2,0.7,0.26
0.03515,1.2,0.7,0.28
0.04081,1.2,0.7,0.3
0.04664,1.2,0.7,0.32
0.05262,1.2,0.7,0.34
0.0587,1.2,0.7,0.36
0.06489,1.2,0.7,0.38
0.07117,1.2,0.7,0.4
0.07751,1.2,0.7,0.42
0.08391,1.2,0.7,0.44
0.09037,1.2,0.7,0.46
0.09687,1.2,0.7,0.48
0.1034,1.2,0.7,0.5
0.10997,1.2,0.7,0.52
0.11656,1.2,0.7,0.54
0.12318,1.2,0.7,0.56
0.12981,1.2,0.7,0.58
0.13645,1.2,0.7,0.6
0.14311,1.2,0.7,0.62
0.14978,1.2,0.7,0.64
0.15645,1.2,0.7,0.66
0.16312,1.2,0.7,0.68
0.1698,1.2,0.7,0.7
0.17647,1.2,0.7,0.72
0.18314,1.2,0.7,0.74
0.18981,1.2,0.7,0.76
0.19648,1.2,0.7,0.78
0.20313,1.2,0.7,0.8
0.20978,1.2,0.7,0.82
0.21642,1.2,0.7,0.84
0.22305,1.2,0.7,0.86
0.22967,1.2,0.7,0.88
0.23627,1.2,0.7,0.9
0.24286,1.2,0.7,0.92
0.24944,1.2,0.7,0.94
0.256,1.2,0.7,0.96
0.26254,1.2,0.7,0.98
0.26907,1.2,0.7,1
0,1.2,0.8,0.02
0,1.2,0.8,0.04
2e-05,1.2,0.8,0.06
0.00026,1.2,0.8,0.08
0.00119,1.2,0.8,0.1
0.00305,1.2,0.8,0.12
0.00582,1.2,0.8,0.14
0.00941,1.2,0.8,0.16
0.01365,1.2,0.8,0.18
0.01844,1.2,0.8,0.2
0.02365,1.2,0.8,0.22
0.02921,1.2,0.8,0.24
0.03505,1.2,0.8,0.26
0.04112,1.2,0.8,0.28
0.04738,1.2,0.8,0.3
0.0538,1.2,0.8,0.32
0.06034,1.2,0.8,0.34
0.067,1.2,0.8,0.36
0.07374,1.2,0.8,0.38
0.08055,1.2,0.8,0.4
0.08743,1.2,0.8,0.42
0.09437,1.2,0.8,0.44
0.10135,1.2,0.8,0.46
0.10836,1.2,0.8,0.48
0.11541,1.2,0.8,0.5
0.12248,1.2,0.8,0.52
0.12957,1.2,0.8,0.54
0.13667,1.2,0.8,0.56
0.14379,1.2,0.8,0.58
0.15092,1.2,0.8,0.6
0.15805,1.2,0.8,0.62
0.16519,1.2,0.8,0.64
0.17232,1.2,0.8,0.66
0.17946,1.2,0.8,0.68
0.18659,1.2,0.8,0.7
0.19371,1.2,0.8,0.72
0.20083,1.2,0.8,0.74
0.20794,1.2,0.8,0.76
0.21504,1.2,0.8,0.78
0.22213,1.2,0.8,0.8
0.2292,1.2,0.8,0.82
0.23626,1.2,0.8,0.84
0.2433,1.2,0.8,0.86
0.25033,1.2,0.8,0.88
0.25734,1.2,0.8,0.9
0.26433,1.2,0.8,0.92
0.2713,1.2,0.8,0.94
0.27826,1.2,0.8,0.96
0.28519,1.2,0.8,0.98
0.29209,1.2,0.8,1
0,1.2,0.9,0.02
0,1.2,0.9,0.04
4e-05,1.2,0.9,0.06
0.00044,1.2,0.9,0.08
0.00174,1.2,0.9,0.1
0.00411,1.2,0.9,0.12
0.00748,1.2,0.9,0.14
0.01168,1.2,0.9,0.16
0.01655,1.2,0.9,0.18
0.02195,1.2,0.9,0.2
0.02776,1.2,0.9,0.22
0.03391,1.2,0.9,0.24
0.04033,1.2,0.9,0.26
0.04696,1.2,0.9,0.28
0.05377,1.2,0.9,0.3
0.06072,1.2,0.9,0.32
0.0678,1.2,0.9,0.34
0.07497,1.2,0.9,0.36
0.08222,1.2,0.9,0.38
0.08954,1.2,0.9,0.4
0.09691,1.2,0.9,0.42
0.10433,1.2,0.9,0.44
0.11179,1.2,0.9,0.46
0.11928,1.2,0.9,0.48
0.12679,1.2,0.9,0.5
0.13433,1.2,0.9,0.52
0.14187,1.2,0.9,0.54
0.14943,1.2,0.9,0.56
0.157,1.2,0.9,0.58
0.16457,1.2,0.9,0.6
0.17214,1.2,0.9,0.62
0.1797,1.2,0.9,0.64
0.18727,1.2,0.9,0.66
0.19482,1.2,0.9,0.68
0.20237,1.2,0.9,0.7
0.20991,1.2,0.9,0.72
0.21743,1.2,0.9,0.74
0.22494,1.2,0.9,0.76
0.23244,1.2,0.9,0.78
0.23991,1.2,0.9,0.8
0.24737,1.2,0.9,0.82
0.25482,1.2,0.9,0.84
0.26224,1.2,0.9,0.86
0.26963,1.2,0.9,0.88
0.27701,1.2,0.9,0.9
0.28436,1.2,0.9,0.92
0.29169,1.2,0.9,0.94
0.29899,1.2,0.9,0.96
0.30627,1.2,0.9,0.98
0.31351,1.2,0.9,1
0,1.2,1,0.02
0,1.2,1,0.04
7e-05,1.2,1,0.06
0.00068,1.2,1,0.08
0.00238,1.2,1,0.1
0.00529,1.2,1,0.12
0.00924,1.2,1,0.14
0.01403,1.2,1,0.16
0.01949,1.2,1,0.18
0.02547,1.2,1,0.2
0.03185,1.2,1,0.22
0.03855,1.2,1,0.24
0.0455,1.2,1,0.26
0.05266,1.2,1,0.28
0.05998,1.2,1,0.3
0.06743,1.2,1,0.32
0.07499,1.2,1,0.34
0.08264,1.2,1,0.36
0.09037,1.2,1,0.38
0.09816,1.2,1,0.4
0.10599,1.2,1,0.42
0.11386,1.2,1,0.44
0.12177,1.2,1,0.46
0.1297,1.2,1,0.48
0.13765,1.2,1,0.5
0.14561,1.2,1,0.52
0.15358,1.2,1,0.54
0.16156,1.2,1,0.56
0.16954,1.2,1,0.58
0.17752,1.2,1,0.6
0.18549,1.2,1,0.62
0.19345,1.2,1,0.64
0.20141,1.2,1,0.66
0.20936,1.2,1,0.68
0.21729,1.2,1,0.7
0.2252,1.2,1,0.72
0.2331,1.2,1,0.74
0.24098,1.2,1,0.76
0.24884,1.2,1,0.78
0.25667,1.2,1,0.8
0.26449,1.2,1,0.82
0.27228,1.2,1,0.84
0.28004,1.2,1,0.86
0.28778,1.2,1,0.88
0.29548,1.2,1,0.9
0.30316,1.2,1,0.92
0.31081,1.2,1,0.94
0.31843,1.2,1,0.96
0.32602,1.2,1,0.98
0.33357,1.2,1,1
0,1.3,0.1,0.02
0,1.3,0.1,0.04
0,1.3,0.1,0.06
0,1.3,0.1,0.08
0,1.3,0.1,0.1
0,1.3,0.1,0.12
0,1.3,0.1,0.14
0,1.3,0.1,0.16
0,1.3,0.1,0.18
0,1.3,0.1,0.2
0,1.3,0.1,0.22
1e-05,1.3,0.1,0.24
2e-05,1.3,0.1,0.26
5e-05,1.3,0.1,0.28
1e-04,1.3,0.1,0.3
0.00018,1.3,0.1,0.32
0.00031,1.3,0.1,0.34
0.00049,1.3,0.1,0.36
0.00073,1.3,0.1,0.38
0.00104,1.3,0.1,0.4
0.00143,1.3,0.1,0.42
0.00188,1.3,0.1,0.44
0.00242,1.3,0.1,0.46
0.00304,1.3,0.1,0.48
0.00374,1.3,0.1,0.5
0.00452,1.3,0.1,0.52
0.00537,1.3,0.1,0.54
0.00631,1.3,0.1,0.56
0.00731,1.3,0.1,0.58
0.0084,1.3,0.1,0.6
0.00955,1.3,0.1,0.62
0.01076,1.3,0.1,0.64
0.01204,1.3,0.1,0.66
0.01339,1.3,0.1,0.68
0.01479,1.3,0.1,0.7
0.01625,1.3,0.1,0.72
0.01776,1.3,0.1,0.74
0.01932,1.3,0.1,0.76
0.02093,1.3,0.1,0.78
0.02259,1.3,0.1,0.8
0.02429,1.3,0.1,0.82
0.02603,1.3,0.1,0.84
0.02781,1.3,0.1,0.86
0.02963,1.3,0.1,0.88
0.03149,1.3,0.1,0.9
0.03337,1.3,0.1,0.92
0.0353,1.3,0.1,0.94
0.03725,1.3,0.1,0.96
0.03923,1.3,0.1,0.98
0.04124,1.3,0.1,1
0,1.3,0.2,0.02
0,1.3,0.2,0.04
0,1.3,0.2,0.06
0,1.3,0.2,0.08
0,1.3,0.2,0.1
0,1.3,0.2,0.12
0,1.3,0.2,0.14
0,1.3,0.2,0.16
2e-05,1.3,0.2,0.18
6e-05,1.3,0.2,0.2
0.00015,1.3,0.2,0.22
0.00032,1.3,0.2,0.24
0.00061,1.3,0.2,0.26
0.00102,1.3,0.2,0.28
0.00158,1.3,0.2,0.3
0.00229,1.3,0.2,0.32
0.00316,1.3,0.2,0.34
0.0042,1.3,0.2,0.36
0.0054,1.3,0.2,0.38
0.00675,1.3,0.2,0.4
0.00824,1.3,0.2,0.42
0.00988,1.3,0.2,0.44
0.01165,1.3,0.2,0.46
0.01355,1.3,0.2,0.48
0.01556,1.3,0.2,0.5
0.01769,1.3,0.2,0.52
0.01991,1.3,0.2,0.54
0.02223,1.3,0.2,0.56
0.02464,1.3,0.2,0.58
0.02714,1.3,0.2,0.6
0.0297,1.3,0.2,0.62
0.03234,1.3,0.2,0.64
0.03505,1.3,0.2,0.66
0.03782,1.3,0.2,0.68
0.04064,1.3,0.2,0.7
0.04352,1.3,0.2,0.72
0.04645,1.3,0.2,0.74
0.04943,1.3,0.2,0.76
0.05245,1.3,0.2,0.78
0.05551,1.3,0.2,0.8
0.0586,1.3,0.2,0.82
0.06174,1.3,0.2,0.84
0.0649,1.3,0.2,0.86
0.0681,1.3,0.2,0.88
0.07132,1.3,0.2,0.9
0.07457,1.3,0.2,0.92
0.07785,1.3,0.2,0.94
0.08115,1.3,0.2,0.96
0.08447,1.3,0.2,0.98
0.08781,1.3,0.2,1
0,1.3,0.3,0.02
0,1.3,0.3,0.04
0,1.3,0.3,0.06
0,1.3,0.3,0.08
0,1.3,0.3,0.1
0,1.3,0.3,0.12
1e-05,1.3,0.3,0.14
5e-05,1.3,0.3,0.16
0.00016,1.3,0.3,0.18
4e-04,1.3,0.3,0.2
0.00082,1.3,0.3,0.22
0.00145,1.3,0.3,0.24
0.00231,1.3,0.3,0.26
0.00341,1.3,0.3,0.28
0.00475,1.3,0.3,0.3
0.00634,1.3,0.3,0.32
0.00815,1.3,0.3,0.34
0.01017,1.3,0.3,0.36
0.01239,1.3,0.3,0.38
0.01479,1.3,0.3,0.4
0.01736,1.3,0.3,0.42
0.02009,1.3,0.3,0.44
0.02296,1.3,0.3,0.46
0.02596,1.3,0.3,0.48
0.02908,1.3,0.3,0.5
0.03231,1.3,0.3,0.52
0.03564,1.3,0.3,0.54
0.03906,1.3,0.3,0.56
0.04256,1.3,0.3,0.58
0.04614,1.3,0.3,0.6
0.04979,1.3,0.3,0.62
0.0535,1.3,0.3,0.64
0.05727,1.3,0.3,0.66
0.0611,1.3,0.3,0.68
0.06498,1.3,0.3,0.7
0.0689,1.3,0.3,0.72
0.07287,1.3,0.3,0.74
0.07687,1.3,0.3,0.76
0.08091,1.3,0.3,0.78
0.08498,1.3,0.3,0.8
0.08908,1.3,0.3,0.82
0.09321,1.3,0.3,0.84
0.09737,1.3,0.3,0.86
0.10154,1.3,0.3,0.88
0.10574,1.3,0.3,0.9
0.10996,1.3,0.3,0.92
0.1142,1.3,0.3,0.94
0.11845,1.3,0.3,0.96
0.12272,1.3,0.3,0.98
0.127,1.3,0.3,1
0,1.3,0.4,0.02
0,1.3,0.4,0.04
0,1.3,0.4,0.06
0,1.3,0.4,0.08
0,1.3,0.4,0.1
1e-05,1.3,0.4,0.12
6e-05,1.3,0.4,0.14
0.00022,1.3,0.4,0.16
0.00057,1.3,0.4,0.18
0.00118,1.3,0.4,0.2
0.0021,1.3,0.4,0.22
0.00334,1.3,0.4,0.24
0.0049,1.3,0.4,0.26
0.00678,1.3,0.4,0.28
0.00896,1.3,0.4,0.3
0.01142,1.3,0.4,0.32
0.01413,1.3,0.4,0.34
0.01708,1.3,0.4,0.36
0.02023,1.3,0.4,0.38
0.02357,1.3,0.4,0.4
0.02708,1.3,0.4,0.42
0.03075,1.3,0.4,0.44
0.03455,1.3,0.4,0.46
0.03848,1.3,0.4,0.48
0.04252,1.3,0.4,0.5
0.04667,1.3,0.4,0.52
0.0509,1.3,0.4,0.54
0.05522,1.3,0.4,0.56
0.05962,1.3,0.4,0.58
0.06408,1.3,0.4,0.6
0.06861,1.3,0.4,0.62
0.07319,1.3,0.4,0.64
0.07782,1.3,0.4,0.66
0.0825,1.3,0.4,0.68
0.08722,1.3,0.4,0.7
0.09198,1.3,0.4,0.72
0.09678,1.3,0.4,0.74
0.1016,1.3,0.4,0.76
0.10646,1.3,0.4,0.78
0.11134,1.3,0.4,0.8
0.11624,1.3,0.4,0.82
0.12116,1.3,0.4,0.84
0.1261,1.3,0.4,0.86
0.13106,1.3,0.4,0.88
0.13604,1.3,0.4,0.9
0.14102,1.3,0.4,0.92
0.14602,1.3,0.4,0.94
0.15103,1.3,0.4,0.96
0.15605,1.3,0.4,0.98
0.16107,1.3,0.4,1
0,1.3,0.5,0.02
0,1.3,0.5,0.04
0,1.3,0.5,0.06
0,1.3,0.5,0.08
0,1.3,0.5,0.1
4e-05,1.3,0.5,0.12
0.00019,1.3,0.5,0.14
0.00057,1.3,0.5,0.16
0.00128,1.3,0.5,0.18
0.00238,1.3,0.5,0.2
0.00388,1.3,0.5,0.22
0.0058,1.3,0.5,0.24
0.0081,1.3,0.5,0.26
0.01075,1.3,0.5,0.28
0.01374,1.3,0.5,0.3
0.01702,1.3,0.5,0.32
0.02056,1.3,0.5,0.34
0.02433,1.3,0.5,0.36
0.02832,1.3,0.5,0.38
0.03249,1.3,0.5,0.4
0.03682,1.3,0.5,0.42
0.04131,1.3,0.5,0.44
0.04592,1.3,0.5,0.46
0.05065,1.3,0.5,0.48
0.05549,1.3,0.5,0.5
0.06042,1.3,0.5,0.52
0.06543,1.3,0.5,0.54
0.07052,1.3,0.5,0.56
0.07567,1.3,0.5,0.58
0.08089,1.3,0.5,0.6
0.08616,1.3,0.5,0.62
0.09148,1.3,0.5,0.64
0.09684,1.3,0.5,0.66
0.10224,1.3,0.5,0.68
0.10767,1.3,0.5,0.7
0.11314,1.3,0.5,0.72
0.11863,1.3,0.5,0.74
0.12415,1.3,0.5,0.76
0.12969,1.3,0.5,0.78
0.13525,1.3,0.5,0.8
0.14082,1.3,0.5,0.82
0.14641,1.3,0.5,0.84
0.15201,1.3,0.5,0.86
0.15763,1.3,0.5,0.88
0.16325,1.3,0.5,0.9
